 @RELATION matrixdomains      

   @ATTRIBUTE UFindex   NUMERIC
   @ATTRIBUTE groupName   string
   @ATTRIBUTE name   string

   @ATTRIBUTE numberOfRows   NUMERIC 
   @ATTRIBUTE numberOfColumns   NUMERIC 

   @ATTRIBUTE isSymmectric   {true, false}   
   @ATTRIBUTE numberOfConnectedComponent   NUMERIC 
   @ATTRIBUTE numberOfBlockFromDmPerm   NUMERIC
   @ATTRIBUTE normalizedAvgNNZPerRow   NUMERIC
   @ATTRIBUTE avgNNZPerRow   NUMERIC
   @ATTRIBUTE stdNNZPerRow   NUMERIC 
   @ATTRIBUTE varNNZPerRow   NUMERIC

   @ATTRIBUTE maxEig   NUMERIC
   @ATTRIBUTE isMaxEigNegative    {true, false} 

   @ATTRIBUTE isDiagonallyDominant   {true, false} 
   @ATTRIBUTE isBlockDiagonal   {true, false}   
   @ATTRIBUTE isDiagonal   {true, false}  
   %@ATTRIBUTE representation   {"coordinate"}   
   @ATTRIBUTE field   {"real","pattern"}   
   @ATTRIBUTE symmetric   {"symmetric", "general", "skew-symmetric"}      
  
   @ATTRIBUTE isSubsequentCircuitSimulationProblem   {0,1}     
   @ATTRIBUTE isCircuitSimulationProblems   {0,1} 
   @ATTRIBUTE isThermalProblem    {0,1} 
   @ATTRIBUTE isStructuralProblem    {0,1} 
   @ATTRIBUTE isOptimizationProblem    {0,1} 
   @ATTRIBUTE isComputationalFluidDynamicsProblem    {0,1} 
   @ATTRIBUTE isUndirectedGraph    {0,1} 
   @ATTRIBUTE is2D3DProblem    {0,1} 
   @ATTRIBUTE isElectromagneticsProblem    {0,1} 
   @ATTRIBUTE isModelReductionProblem    {0,1} 
   @ATTRIBUTE isDirectedGraph   {0,1}
   
   @ATTRIBUTE isSubsequentComputationalFluidDynamicsProblem   {0,1}
   @ATTRIBUTE isUndirectedRandomGraph   {0,1}
   @ATTRIBUTE isEigenvalueModelReductionProblem   {0,1}
   @ATTRIBUTE isChemicalProcessSimulationProblem   {0,1}
   @ATTRIBUTE isDirectedWeightedGraph   {0,1}
   @ATTRIBUTE isPowerNetworkProblem   {0,1}
   @ATTRIBUTE isMaterialsProblem   {0,1}
   @ATTRIBUTE isSubsequentTheoreticalQuantumChemistryProblem   {0,1}
   @ATTRIBUTE isEconomicProblem   {0,1}
            
   %@ATTRIBUTE domain {"subsequent circuit simulation problem","circuit simulation problem","thermal problem","structural problem","optimization problem","computational fluid dynamics problem","undirected graph","2D/3D problem","electromagnetics problem","model reduction problem","directed graph","subsequent computational fluid dynamics problem","undirected random graph","eigenvalue/model reduction problem","chemical process simulation problem","directed weighted graph","power network problem","materials problem","subsequent theoretical/quantum chemistry problem","economic problem"}
   @ATTRIBUTE domain {"subsequent circuit simulation problem","structural problem","optimization problem","computational fluid dynamics problem","undirected graph","2D/3D problem","directed graph","chemical process simulation problem","power network problem","economic problem", "circuit simulation problem", "subsequent computational fluid dynamics problem", "subsequent theoretical/quantum chemistry problem", "electromagnetics problem", "directed weighted graph", "materials problem", "eigenvalue/model reduction problem", "model reduction problem", "undirected random graph", "thermal problem"}


   
   
@data
1017,"Sandia","adder_dcop_34",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.1799130746391153,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1167,"Sandia","oscil_dcop_56",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009454,2.102477367593649,2.0010042911153443e6,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1227,"GHS_indef","c-70",68924,68924,true,1,1,0.00013871877363121353,9.561052753757762,22.646032055783408,512.8427678715697,806449.9981158739,false,false,false,false,"real","symmetric",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"optimization problem"
1257,"GHS_psdef","crankseg_1",52804,52804,true,1,1,0.003806747148005886,201.0114764033028,88.66501784777151,7861.485389945639,9.7945477703782e10,false,false,false,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
1197,"Rajat","rajat13",7598,7598,false,109,134,0.0008446619519510302,6.4177415109239275,69.1524900501977,4782.066880142692,399999.0000000002,true,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"circuit simulation problem"
1287,"GHS_psdef","vanbody",47072,47072,true,1,1,0.0010511256372348985,49.478585995921144,17.657565043125032,311.78960325219117,7.242393003318378e11,false,false,false,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
1377,"Rajat","rajat28",87190,87190,false,1178,3495,7.977918090248819e-5,6.9559467828879455,101.97709573746525,10399.328055048154,4.8060165495077625e7,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"circuit simulation problem"
1437,"Oberwolfach","LF10000",19998,19998,true,1,1,0.00025000499849964995,4.999599959996,0.024493467976062964,0.0005999299734944219,4.6139143152941115e7,false,false,false,false,"real","symmetric",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"model reduction problem"
1467,"Pajek","Erdos981",485,485,true,44,173,0.011741949197576788,5.6948453608247425,6.827998556230698,46.621564283888496,16.99852290482929,false,false,true,false,"pattern","symmetric",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected graph"
1497,"Pajek","GD98_c",112,112,true,1,1,0.026785714285714284,3.0,0.0,0.0,3.0,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected graph"
1527,"Pajek","Tina_DisCal",11,11,false,3,2,0.33884297520661155,3.727272727272727,1.4206272622267313,2.018181818181818,3.286373826714065,false,false,true,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"directed graph"
1557,"Schenk_IBMNA","c-38",8127,8127,true,1,1,0.001176248308260178,9.559370001230466,16.500281935756153,272.2593039594408,1216.694340101006,false,false,false,false,"real","symmetric",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"optimization problem"
1617,"Bai","dwb512",512,512,false,1,1,0.0095367431640625,4.8828125,0.7308798948826271,0.53418542074364,0.9779094818050275,false,true,false,false,"real","general",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"electromagnetics problem"
2367,"Rommes","S40PI_n1",2028,2028,false,3,23,0.0012174235262537494,2.4689349112426036,0.5454403087810429,0.2975051304431594,2.8426828647458464,true,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"eigenvalue/model reduction problem"
2457,"DIMACS10","chesapeake",39,39,true,1,1,0.22353714661406968,8.717948717948717,6.22367600778933,38.734143049932534,11.495850926919106,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected graph"
28,"HB","bcsstk06",420,420,true,1,1,0.0445578231292517,18.714285714285715,6.473318523797148,41.90385271053528,5.627266045764267e9,false,false,false,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
208,"HB","mahindas",1258,1258,false,1,670,0.004854148078687497,6.106518282988871,9.54542489760404,91.11513647579908,6.685261378317219,true,false,false,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"economic problem"
118,"HB","dwt_234",234,234,true,7,7,0.015231207538899847,3.5641025641025643,1.4729877691196998,2.16969296797623,5.583099094567692,false,false,true,false,"pattern","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
178,"HB","jagmesh3",1089,1089,true,1,1,0.006206990178941093,6.75941230486685,0.666260156000229,0.44390259547344946,7.967735921322838,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
58,"HB","bcsstm03",112,112,true,112,74,0.005739795918367347,0.6428571428571429,0.48131095111188943,0.23166023166023164,10807.0,false,false,true,true,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
268,"HB","west0497",497,497,false,2,294,0.006967357464707764,3.4627766599597587,3.9450769055551347,15.563631790744477,6868.843999969793,true,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"chemical process simulation problem"
298,"Bai","bwm200",200,200,false,1,1,0.0199,3.98,0.14035131799278386,0.019698492462311534,1235.5069195635251,true,false,false,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"chemical process simulation problem"
328,"Bai","qh882",882,882,false,1,43,0.004311475156956206,3.802721088435374,1.744026116064831,3.0416270935161793,8.454723607068509e6,true,false,false,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"power network problem"
358,"Boeing","msc01050",1050,1050,true,1,1,0.023762358276643993,24.95047619047619,18.078987396506367,326.84978528303606,3.2539516003376655e7,false,false,false,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
388,"DRIVCAV","cavity09",1182,1182,false,162,162,0.023406655386350818,27.666666666666668,14.483973644012998,209.78549252046315,39.04740046304994,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"subsequent computational fluid dynamics problem"
418,"FIDAP","ex21",656,656,false,1,1,0.044067891136228436,28.908536585365855,14.647330590509213,214.544293427667,0.5145270708214428,false,false,false,false,"real","general",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
448,"Graham","graham1",9035,9035,false,474,478,0.004109603892383092,37.13027116768124,22.241249920170223,494.6731980114719,81846.04733959059,true,false,true,false,"real","general",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
508,"Gset","G45",1000,1000,true,1,1,0.01998,19.98,4.341479983651708,18.848448448448437,20.972694011301925,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"undirected random graph"
538,"Gupta","gupta3",16783,16783,true,1,1,0.033100639594854514,555.5280343204433,1233.5570101556903,1.5216628973042457e6,1541.6116250678942,false,false,false,false,"pattern","symmetric",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"optimization problem"
568,"Hollinger","jan99jac020",6774,6774,false,1291,1311,0.0007353704559427582,4.981399468556244,5.679719534172897,32.25921398686519,619635.8720102425,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"economic problem"
748,"Mallya","lhr34",35152,35152,false,61,7985,0.0006045110496396273,21.24977241693218,26.38147493062538,695.9822195152154,0.0,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"chemical process simulation problem"
808,"Rothberg","struct4",4350,4350,true,1,1,0.012566944114149822,54.66620689655172,21.83820463124575,476.9071815161632,72.94731424808391,false,false,false,false,"pattern","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
838,"Zitney","radfr1",1048,1048,false,2,98,0.012108669366587029,12.689885496183207,9.298725548967122,86.4662968350139,48.57614253994103,true,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"chemical process simulation problem"
778,"Nemeth","nemeth14",9506,9506,true,1,1,0.005490502881035548,52.19272038712392,6.529252238775739,42.631134797558,0.757419569645846,true,false,false,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"subsequent theoretical/quantum chemistry problem"
868,"Pothen","bodyy4",17546,17546,true,1,1,0.000394819608139119,6.927504844408982,0.5794911419427353,0.3358099835900954,1287.178243472912,false,true,false,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
928,"FEMLAB","poisson3Db",85623,85623,false,1,1,0.0003239465860221328,27.73727853497308,14.712139452225646,216.44704726173433,0.9373452884339903,false,false,false,false,"real","general",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
1168,"Sandia","oscil_dcop_57",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009454,2.102477367593649,2.0010042911153452e6,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1198,"Rajat","rajat14",180,180,false,1,19,0.04552469135802469,8.194444444444445,15.376502868720078,236.4368404717568,86246.2225613285,false,false,false,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"circuit simulation problem"
1228,"GHS_indef","c-71",76638,76638,true,18,18,0.00014634155367715192,11.21532399070957,29.236642710383794,854.7812769746378,104100.61893449002,false,false,true,false,"real","symmetric",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"optimization problem"
1258,"GHS_psdef","crankseg_2",63838,63838,true,1,1,0.003471865107235292,221.63692471568658,95.87645261204258,9192.294165469248,9.794620185716322e10,false,false,false,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
1048,"Sandia","adder_dcop_65",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.1742990296309457,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1408,"Bindel","ted_A_unscaled",10605,10605,false,1,4244,0.003775246791197608,40.036492220650636,37.197593543649766,1383.660965438575,0.0,false,false,false,false,"real","general",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"thermal problem"
1468,"Pajek","Erdos982",5822,5822,true,877,50,0.00043515864733692934,2.5334936447956027,5.948339830079635,35.38274673411183,14.819447759575274,false,false,true,false,"pattern","symmetric",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"undirected graph"
1528,"Pajek","Tina_DisCog",11,11,false,1,2,0.396694214876033,4.363636363636363,1.6292775867068983,2.6545454545454543,3.6375728367705396,false,false,false,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"directed graph"
1558,"Schenk_IBMNA","c-39",9271,9271,true,1,1,0.001356428683958888,12.57545032898285,29.277688786498484,857.183060679059,505134.2240831706,false,false,false,false,"real","symmetric",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"optimization problem"
1438,"Oberwolfach","LF10",18,18,true,1,1,0.25308641975308643,4.555555555555555,0.7047921864945658,0.49673202614379075,504968.0275634008,false,false,false,false,"real","symmetric",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"model reduction problem"
1078,"Sandia","fpga_dcop_24",1220,1220,false,34,188,0.003958613276001075,4.829508196721312,4.014385300336206,16.115289339555417,2.87165241910529,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1138,"Sandia","oscil_dcop_27",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009454,2.102477367593649,2.0010042911153464e6,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
988,"Sandia","adder_dcop_05",1813,1813,false,6,473,0.003376058612052624,6.1207942636514066,30.78574167954259,947.7618907595257,5.064498220328636,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1018,"Sandia","adder_dcop_35",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.1796129443866588,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
2278,"Grund","poli3",16955,16955,false,16794,16794,0.00013166150688923557,2.2323208493069893,6.28298251658234,39.47586930367936,1.524404424085083,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"economic problem"
2308,"SNAP","p2p-Gnutella04",10879,10879,false,6563,772,0.0003379223282393842,3.6762570089162607,4.918827937961364,24.194868283269248,4.446964181373491,false,false,true,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"directed graph"
2338,"Rommes","ww_36_pmec_36",66,66,false,1,11,0.2741046831955923,18.09090909090909,13.9699978225066,195.16083916083915,49.32860201330445,true,false,false,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"eigenvalue/model reduction problem"
2368,"Rommes","S80PI_n1",4028,4028,false,3,23,0.0006118417354585429,2.4644985104270107,0.5226252443311405,0.2731371460121843,2.842682901949644,true,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"eigenvalue/model reduction problem"
2428,"AG-Monien","diag",2559,2559,true,1,2,0.0012497554776443574,3.198124267291911,0.40256750097260474,0.1620605928393281,0.0,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
1,"HB","1138_bus",1138,1138,true,1,1,0.003130395569571381,3.562390158172232,1.8029757233253065,3.2507214589004123,47643.24492485679,false,true,false,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"power network problem"
61,"HB","bcsstm06",420,420,true,420,420,0.002380952380952381,1.0,0.0,0.0,15204.820456939993,false,true,true,true,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
181,"HB","jagmesh6",1377,1377,true,1,1,0.00474282076799627,6.530864197530864,0.8655798028268274,0.7492283950617296,7.845664935438017,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
211,"HB","mbeause",496,496,false,66,28,0.1669119081685744,82.7883064516129,126.54995238578033,16014.890448843269,12747.791722410244,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"economic problem"
91,"HB","can_1054",1054,1054,true,1,1,0.01097832779436069,11.571157495256166,5.58982279565753,31.246118886852567,15.845073442513735,false,false,false,false,"pattern","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
121,"HB","dwt_307",307,307,true,1,1,0.02676951479591295,8.218241042345277,1.094218093355415,1.1973132358263598,9.65799849364666,false,false,false,false,"pattern","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
31,"HB","bcsstk09",1083,1083,true,1,1,0.01571930506637883,17.02400738688827,4.090177563715056,16.72955250271803,1.070096156565294e8,false,false,false,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
241,"HB","saylr4",3564,3564,true,1,1,0.001756875400721267,6.261503928170595,0.7462655343839967,0.5569122478094322,19927.344895028542,true,true,false,false,"real","symmetric",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
271,"HB","west1505",1505,1505,false,1,405,0.002390260593150186,3.59734219269103,2.383731063359997,5.682173782427381,22893.969999999987,true,false,false,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"chemical process simulation problem"
301,"Bai","cdde2",961,961,false,1,1,0.005068644892752845,4.870967741935484,0.3476108935769034,0.12083333333333325,0.0,false,false,false,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"subsequent computational fluid dynamics problem"
421,"FIDAP","ex24",2283,2283,false,1,1,0.009190364938127495,20.981603153745073,8.552032507273282,73.13726000545893,89.23042531463521,false,false,false,false,"real","general",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computational fluid dynamics problem"
451,"Grund","b_dyn",1089,1089,false,1,164,0.0034943305667072258,3.805325987144169,2.1283989057286146,4.530081901906764,0.9535459344961876,true,false,false,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"chemical process simulation problem"
511,"Gset","G48",3000,3000,true,1,2,0.0013333333333333333,4.0,0.0,0.0,3.9999999999999964,false,false,false,false,"pattern","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"undirected random graph"
541,"Hamm","bcircuit",68902,68902,false,1,1,7.910671697110005e-5,5.450611012742736,2.2350241292648954,4.995332858396304,44661.54086236649,false,false,false,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"circuit simulation problem"
571,"Hollinger","jan99jac040sc",13694,13694,false,1914,1934,0.00038786163615517615,5.311377245508982,6.110931283592512,37.34348115278963,256.00000000000057,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"economic problem"
751,"Mallya","lhr71c",70304,70304,false,121,7066,0.00030916436588851974,21.73549157942649,26.318934317174623,692.6863035917521,0.0,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"chemical process simulation problem"
901,"Shen","shermanACb",18510,18510,false,851,851,0.00042364414697211285,7.8416531604538084,99.9521536855905,9990.433026387904,1100.0018114924019,true,false,true,false,"real","general",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2D/3D problem"
1141,"Sandia","oscil_dcop_30",430,430,false,9,31,0.008350459707950243,3.5906976744186045,1.4499921957009454,2.102477367593649,2.0010042911153452e6,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1021,"Sandia","adder_dcop_38",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.180016594488297,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1051,"Sandia","adder_dcop_68",1813,1813,false,6,469,0.003421389127795242,6.202978488692774,30.78564091403568,947.7556864879476,1.1742990296309503,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1081,"Sandia","fpga_dcop_27",1220,1220,false,34,188,0.003958613276001075,4.829508196721312,4.014385300336206,16.115289339555417,2.8751226960285052,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
1111,"Sandia","mult_dcop_03",25187,25187,false,107,7447,0.00030457215955884354,7.671258982808592,143.81676250636497,20683.261177812186,17.17605310006902,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
931,"FEMLAB","sme3Db",29067,29067,false,1,1,0.002463115666579601,71.59538308046926,37.067045756470485,1373.9658811122767,79934.63375495694,false,false,false,false,"real","general",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
991,"Sandia","adder_dcop_08",1813,1813,false,6,469,0.003420172201198125,6.2007722007722,30.785727095211836,947.7609927808603,2.621389945398232,false,false,true,false,"real","general",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"subsequent circuit simulation problem"
781,"Nemeth","nemeth17",9506,9506,true,1,1,0.0069675949400932035,66.23395750052599,5.801373692454071,33.65593671949818,1.3402855326663596,true,false,false,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"subsequent theoretical/quantum chemistry problem"
1261,"GHS_psdef","finance256",37376,37376,true,1,1,0.00021367458716457124,7.986301369863014,6.2778838568770885,39.41182572043795,14.741558618374052,false,false,false,false,"pattern","symmetric",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"optimization problem"
1291,"GHS_indef","a0nsdsil",80016,80016,true,1,1,5.545187953011278e-5,4.437037592481504,49.985285442815496,2498.5287607997425,42.07656049382907,true,false,false,false,"real","symmetric",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"optimization problem"
1381,"Andrianov","fxm4_6",18892,18892,true,1,1,0.0013948817865676317,26.3521067118357,26.097300036488015,681.0690691944774,229.08362155369312,false,false,false,false,"pattern","symmetric",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"optimization problem"
1861,"Koutsovasilis","F2",71505,71505,true,1,1,0.0010354627841405977,74.04076637997343,37.54876447589723,1409.9097136664018,1.5252127741426025e7,false,false,false,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
1891,"Marini","eurqsa",7245,7245,true,3,3,0.0008790622599246237,6.368806073153899,4.1463520083178995,17.19223497688188,3.4757707187739536e6,false,false,true,false,"real","symmetric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"economic problem"
1441,"Oberwolfach","piston",2025,2025,false,1,1,0.024390184423106233,49.39012345679012,20.738416482845984,430.081918215978,5094.380861237409,false,false,false,false,"real","general",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"model reduction problem"
1471,"Pajek","EVA",8497,8497,false,8482,766,9.31591734174634e-5,0.7915734965281864,8.937043593645567,79.87074819472129,1.8477590650225755,true,false,true,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"directed graph"
1501,"Pajek","GlossGT",72,72,false,68,17,0.02353395061728395,1.6944444444444444,1.1824882918026676,1.3982785602503909,1.0000000000000002,false,false,true,false,"pattern","general",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"directed graph"
1561,"Schenk_IBMNA","c-42",10471,10471,true,1,1,0.0010058659996415055,10.532422882246204,41.340483802156044,1709.0356009963264,80968.96599246238,false,false,false,false,"real","symmetric",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"optimization problem"
841,"Zitney","rdist3a",2398,2398,false,2,99,0.010763765467608884,25.811509591326104,21.548567475743894,464.34076025668753,425.86689779146474,true,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"chemical process simulation problem"
871,"Pothen","commanche_dual",7920,7920,true,1,1,0.000505050505050505,4.0,0.0,0.0,0.0,false,false,false,false,"pattern","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
361,"Boeing","msc10848",10848,10848,true,1,1,0.010450249519234954,113.36430678466077,48.09558054195092,2313.184867667288,1.211603732271262e12,false,false,false,false,"real","symmetric",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"structural problem"
391,"DRIVCAV","cavity12",2597,2597,false,242,242,0.01130684690089228,29.36388140161725,14.974672146135086,224.24080588423396,15.383882702424492,false,false,true,false,"real","general",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"subsequent computational fluid dynamics problem"
